app_id,project_start_date,project_start_year,post_policy_start,original_stage3_classification,stage3_confidence,control_layer,cumulative_control_C0,cumulative_control_C01,cumulative_control_C03,cumulative_control_C05,cumulative_control_C06,regression_group_CONTROL_C0,regression_group_CONTROL_C01,regression_group_CONTROL_C03,regression_group_CONTROL_C05,regression_group_CONTROL_C06,pub_pre24,pub_post24,any_pub_pre24,any_pub_post24,delta_pub24,delta_any_pub24,p1_existing_project_sample,publication_6m,publication_12m,publication_18m,any_publication_6m,any_publication_12m,any_publication_18m,sufficient_followup_6m,sufficient_followup_12m,sufficient_followup_18m,p2_entry_cohort,dmca_strict_21,dmca_main_27,dmca_broad_48,dmca_notice_count,dmca_lineage_count,first_dmca_notice_date,dmca_count_note,stage3_already_rap_modalities,stage3_legacy_route_modalities,schema27_title,schema27_pi,schema27_institution,website_url
747364,2025-06-24,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,5,0,1,5,1,0,1,5,0,1,1,0,1,1,0,post12_entry,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL|QUESTIONNAIRES_ASSESSMENT,"Identification and Prediction of Risk Factors for Immune-Mediated Inflammatory Diseases, with a Focus on Skin Disorders: An Integrated Epidemiological, Genetic, and Environmental Approach",,The First Affiliated Hospital of Chongqing Medical University,https://www.ukbiobank.ac.uk/projects/identification-and-prediction-of-risk-factors-for-immune-mediated-inflammatory-diseases-with-a-focus-on-skin-disorders-an-integrated-epidemiological-genetic-and-environmental-approach/
747695,2025-07-29,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,Meige Syndrome Cohort Profiling: Phenotypic and Risk Factor Analysis in UK Biobank,,Shanghai General Hospital,https://www.ukbiobank.ac.uk/projects/meige-syndrome-cohort-profiling-phenotypic-and-risk-factor-analysis-in-uk-biobank/
748352,2025-04-17,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,IMAGING,Multilevel Mechanisms of Visual Impairment Accelerating Cognitive Decline in Aging: A Behavioral-Brain-Gene Study,,Beijing Normal University,https://www.ukbiobank.ac.uk/projects/multilevel-mechanisms-of-visual-impairment-accelerating-cognitive-decline-in-aging-a-behavioral-brain-gene-study/
748685,2025-07-16,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|IMAGING|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"Integrative analysis of genetic, clinical biomarkers, environment stressors, and lifestyle to uncover the etiology of human diseases",,Chinese University of Hong Kong,https://www.ukbiobank.ac.uk/projects/integrative-analysis-of-genetic-clinical-biomarkers-environment-stressors-and-lifestyle-to-uncover-the-etiology-of-human-diseases/
748709,2025-10-17,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING,AID-PAIS - AI Driven integration of multimodal Omics and Clinical data for Enhanced Understanding of Post-Acute Infection Syndromes,,Hannover Medical School,https://www.ukbiobank.ac.uk/projects/aid-pais-ai-driven-integration-of-multimodal-omics-and-clinical-data-for-enhanced-understanding-of-post-acute-infection-syndromes/
749021,2025-05-23,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,Application of Artificial Intelligence (AI) in the Diagnosis and Prognosis of Alzheimer's Disease,,"International University, Vietnam National University of Ho Chi Minh City",https://www.ukbiobank.ac.uk/projects/application-of-artificial-intelligence-ai-in-the-diagnosis-and-prognosis-of-alzheimers-disease/
749045,2025-07-23,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Comprehensive risk factor screening and genetic susceptibility loci for respiratory system diseases,,Guangzhou Medical University,https://www.ukbiobank.ac.uk/projects/comprehensive-risk-factor-screening-and-genetic-susceptibility-loci-for-respiratory-system-diseases/
749679,2025-05-14,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|QUESTIONNAIRES_ASSESSMENT,Integrating Epidemiology and Molecular Biomarkers for Cancer Risk Prediction and Treatment Outcomes,,Second Affiliated Hospital of Zhejiang University,https://www.ukbiobank.ac.uk/projects/integrating-epidemiology-and-molecular-biomarkers-for-cancer-risk-prediction-and-treatment-outcomes/
750009,2025-07-04,2025,1,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Hierarchical Reinforcement Learning for Individualised Type 2 Diabetes Management,,University of Salford,https://www.ukbiobank.ac.uk/projects/hierarchical-reinforcement-learning-for-individualised-type-2-diabetes-management/
751020,2025-06-26,2025,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,,"Identification, Risk Stratification and Mechanistic Decoding of Breast Cancer-Associated Complications Based on Multi-Omics Data",,Fudan University,https://www.ukbiobank.ac.uk/projects/identification-risk-stratification-and-mechanistic-decoding-of-breast-cancer-associated-complications-based-on-multi-omics-data/
751650,2025-07-31,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,Characterizing the proteome of patients with polymyalgia rheumatica,,University of Melbourne,https://www.ukbiobank.ac.uk/projects/characterizing-the-proteome-of-patients-with-polymyalgia-rheumatica/
752310,2025-04-17,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,The Impact of Lifestyle and Environmental Factors on Ocular Diseases,,Affiliated Hospital of Qingdao University,https://www.ukbiobank.ac.uk/projects/the-impact-of-lifestyle-and-environmental-factors-on-ocular-diseases/
752659,2025-04-20,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,From Genetic Susceptibility to Protein Pathways: Multi-omics Dissection of Lifestyle-Driven Biological Aging and Plasma Metabolites in Neurodegenerative Diseases: An Analysis Based on UK Biobank Data,,The Third Affiliated Hospital Of Sun Yat-sen University,https://www.ukbiobank.ac.uk/projects/from-genetic-susceptibility-to-protein-pathways-multi-omics-dissection-of-lifestyle-driven-biological-aging-and-plasma-metabolites-in-neurodegenerative-diseases-an-analysis-based-on-uk-biobank-data/
753669,2025-07-25,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL,Systemic GenAI models from peripheral samples,,Fondazione Bruno Kessler,https://www.ukbiobank.ac.uk/projects/systemic-genai-models-from-peripheral-samples/
753676,2025-04-17,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION,"Multi-omics investigation of diet, genetics, and gut microbiome interactions in metabolic syndrome and cancer",,Inha University,https://www.ukbiobank.ac.uk/projects/multi-omics-investigation-of-diet-genetics-and-gut-microbiome-interactions-in-metabolic-syndrome-and-cancer/
753703,2025-08-21,2025,1,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL,The combined impact of temperature and air pollution on hospitalization and mortality in people living with diabetes,,Imperial College London,https://www.ukbiobank.ac.uk/projects/the-combined-impact-of-temperature-and-air-pollution-on-hospitalization-and-mortality-in-people-living-with-diabetes/
753719,2025-07-03,2025,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,post12_entry,0,0,0,0,0,,,,,"A subgroup analysis exploring the association between chronic musculoskeletal pain, constipation and colorectal cancer in UK population",,The Hong Kong Polytechnic University,https://www.ukbiobank.ac.uk/projects/a-subgroup-analysis-exploring-the-association-between-chronic-musculoskeletal-pain-constipation-and-colorectal-cancer-in-uk-population/
753726,2025-07-23,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,3,0,1,3,1,0,1,0,0,1,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|QUESTIONNAIRES_ASSESSMENT,"Risk, Preventive, and Prognostic factors for Cancer Incidence, Mortality and Survival",,German Cancer Research Center (DKFZ),https://www.ukbiobank.ac.uk/projects/risk-preventive-and-prognostic-factors-for-cancer-incidence-mortality-and-survival/
753735,2025-06-30,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,IMAGING,Muscle Analysis Through Auto-Segmentation on Large Bio-Medical Image Database,,University of Applied Sciences (FHNW),https://www.ukbiobank.ac.uk/projects/muscle-analysis-through-auto-segmentation-onlarge-bio-medical-image-database/
753757,2025-04-28,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION,"Multi-Organ Interactions in Common Diseases: Integrating Mental Disorders, Cancer, Cardiovascular Disease, and Diabetes",,Second Affiliated Hospital of Xinxiang Medical University,https://www.ukbiobank.ac.uk/projects/multi-organ-interactions-in-common-diseases-integrating-mental-disorders-cancer-cardiovascular-disease-and-diabetes/
753761,2025-11-20,2025,1,MIXED,HIGH,C1,0,1,1,1,1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,WGS,BIOMARKERS_ASSAYS|IMAGING|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,Multi-omics elucidation of shared risk mechanisms for tumor disease from the UK Biobank cohort,,Xuzhou Medical University,https://www.ukbiobank.ac.uk/projects/multi-omics-elucidation-of-shared-risk-mechanisms-for-tumor-disease-from-the-uk-biobank-cohort/
754950,2026-03-02,2026,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,"Lifestyle, Metabolic Factors, Multi - omics Signatures, in Relation to the Risk and Prognosis of Cardiovascular Diseases and Cancer",,Tongji University School of Medicine,https://www.ukbiobank.ac.uk/projects/lifestyle-metabolic-factors-multi-omics-signatures-in-relation-to-the-risk-and-prognosis-of-cardiovascular-diseases-and-cancer/
755281,2025-07-23,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION,Assessing the Relationship between Cardiovascular Diseases and Other Organ Diseases,,Huazhong University of Science and Technology,https://www.ukbiobank.ac.uk/projects/assessing-the-relationship-between-cardiovascular-diseases-and-other-organ-diseases/
755619,2026-03-11,2026,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Exploring the Interplay Between Aging and Metabolic Disorders,,Fudan University,https://www.ukbiobank.ac.uk/projects/exploring-the-interplay-between-aging-and-metabolic-disorders/
755949,2025-06-17,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,post12_entry,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL|QUESTIONNAIRES_ASSESSMENT,"Accumulated Environmental Factors on Sleep, Mental Health, and Cognitive Outcomes",,Johns Hopkins University,https://www.ukbiobank.ac.uk/projects/accumulated-environmental-factors-on-sleep-mental-health-and-cognitive-outcomes/
756602,2025-06-03,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Assessing the Relationship between Metabolic Disorders and Kidney Disease,,"General Hospital, Tianjin Medical University",https://www.ukbiobank.ac.uk/projects/assessing-the-relationship-between-metabolic-disorders-and-kidney-disease/
757263,2025-06-05,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|PHYSICAL_MEASURES,Identification of Predictive Genetic and Non-Genetic Factors in Ovarian Cancer Risk and Their Correlation with Disease Outcomes,,Brunel University London,https://www.ukbiobank.ac.uk/projects/identification-of-predictive-genetic-and-non-genetic-factors-in-ovarian-cancer-risk-and-their-correlation-with-disease-outcomes/
757926,2025-09-28,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,The impact of clozapine on cogntive function in schizophrenia patients associated with inflammation,,University of Wollongong,https://www.ukbiobank.ac.uk/projects/the-impact-of-clozapine-on-cogntive-function-in-schizophrenia-patients-associated-with-inflammation/
758910,2025-06-27,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|IMAGING|QUESTIONNAIRES_ASSESSMENT,"Early diagnosis, genotype-phenotype analysis, risk stratification, and prognosis evaluation in ocular and ocular-related diseases.",,"Zhongshan Ophthalmic Center, SYSU",https://www.ukbiobank.ac.uk/projects/early-diagnosis-genotype-phenotype-analysis-risk-stratification-and-prognosis-evaluation-in-ocular-and-ocular-related-diseases/
759242,2026-03-23,2026,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING|QUESTIONNAIRES_ASSESSMENT,"Personalized prediction of cognitive impairment among patients with cardiovascular disease using known risk factors, omics, and imaging- a multicohort analyses within the DORIAN GRAY project",,Rothschild Foundation Hospital,https://www.ukbiobank.ac.uk/projects/personalized-prediction-of-cognitive-impairment-among-patients-with-cardiovascular-disease-using-known-risk-factors-omics-and-imaging-a-multicohort-analyses-within-the-dorian-gray-project/
759257,2025-09-03,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,Early-life adversities: writing a biological history of childhood through a transdisciplinary approach,,University of Rome Tor Vergata,https://www.ukbiobank.ac.uk/projects/early-life-adversities-writing-a-biological-history-of-childhood-through-a-transdisciplinary-approach/
759288,2025-05-23,2025,1,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Investigating CHIP Mutation Prevalence and Associations with Disease Risk,,Incyte Corporation,https://www.ukbiobank.ac.uk/projects/investigating-chip-mutation-prevalence-and-associations-with-disease-risk/
759578,2025-08-05,2025,1,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Actigraphic Sleep Patterns of Restless Legs Syndrome,,Massachusetts General Hospital,https://www.ukbiobank.ac.uk/projects/actigraphic-sleep-patterns-of-restless-legs-syndrome/
759901,2025-05-23,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION,Exploration of Disease-Specific Proteomics Markers with UK Biobank Olink Data in Oncology and Autoimmune Diseases,,Incyte Corporation,https://www.ukbiobank.ac.uk/projects/exploration-of-disease-specific-proteomics-markers-with-uk-biobank-olink-data-in-oncology-and-autoimmune-diseases/
760230,2026-01-12,2026,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|IMAGING,Dissecting clinically related phenotypes through systematic genetic approaches,,University of Tokyo,https://www.ukbiobank.ac.uk/projects/dissecting-clinically-related-phenotypes-through-systematic-genetic-approaches/
760899,2025-11-04,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,Establishing a Cardiovascular Risk Artificial Intelligence Big Model Using UKB Data,,Nanjing Drum Tower Hospital,https://www.ukbiobank.ac.uk/projects/establishing-a-cardiovascular-risk-artificial-intelligence-big-model-using-ukb-data/
760913,2025-07-29,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING|QUESTIONNAIRES_ASSESSMENT,The Impact of Gait Disturbance on Neuroimaging and Plasma Biomarkers of Alzheimer's Disease,,Johns Hopkins University,https://www.ukbiobank.ac.uk/projects/the-impact-of-gait-disturbance-on-neuroimaging-and-plasma-biomarkers-of-alzheimers-disease/
760932,2025-09-18,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,IMAGING|QUESTIONNAIRES_ASSESSMENT,Twenty-Four-Hour Movement Behaviours and Body Composition: Insights from the UK Biobank,,Universidad Particular de Especialidades Espíritu Santo,https://www.ukbiobank.ac.uk/projects/twenty-four-hour-movement-behaviours-and-body-composition-insights-from-the-uk-biobank/
761882,2025-06-24,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Investigating single-cell transcriptional risk scores and volumetric brain change in neurodegenerative and neuroinflammatory disorders,,University of Nottingham,https://www.ukbiobank.ac.uk/projects/investigating-single-cell-transcriptional-risk-scores-and-volumetric-brain-change-in-neurodegenerative-and-neuroinflammatory-disorders/
762887,2025-05-20,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|IMAGING|QUESTIONNAIRES_ASSESSMENT,"Multimodal analysis of risk factors for eye, ear, nose, and throat diseases: building an early warning system",,Eye & ENT Hospital of Fudan University,https://www.ukbiobank.ac.uk/projects/multimodal-analysis-of-risk-factors-for-eye-ear-nose-and-throat-diseases-building-an-early-warning-system/
762894,2025-05-02,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS,Correlation and multiomics studies of age-related diseases and neurological diseases,,Third Affiliated Hospital of Soochow University,https://www.ukbiobank.ac.uk/projects/correlation-and-multiomics-studies-of-age-related-diseases-and-neurological-diseases/
762904,2025-08-11,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,Multimodal Biomarker Signatures and AI-Powered Predictive Modeling for Early Stratification of Central Nervous System Degenerative Disorders,,Chinese Institutes for Medical Research,https://www.ukbiobank.ac.uk/projects/multimodal-biomarker-signatures-and-ai-powered-predictive-modeling-for-early-stratification-of-central-nervous-system-degenerative-disorders/
763536,2025-06-24,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,Association Between Atrial Fibrillation and Brain Imaging Characteristics: An Exploration of Brain-Heart Interaction Based on UK Biobank,,University of Goettingen,https://www.ukbiobank.ac.uk/projects/association-between-atrial-fibrillation-and-brain-imaging-characteristics-an-exploration-of-brain-heart-interaction-based-on-uk-biobank/
764195,2025-07-22,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,outside_entry_window,0,0,0,0,0,,,,PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,"Evaluation of the impact of iron deficiency on lipid metabolism and its association with cognitive performance in populations stratified by BMI, sex and age.",,Universidade Federal de São Paulo,https://www.ukbiobank.ac.uk/projects/evaluation-of-the-impact-of-iron-deficiency-on-lipid-metabolism-and-its-association-with-cognitive-performance-in-populations-stratified-by-bmi-sex-and-age/
764202,2025-06-10,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|PHYSICAL_MEASURES,Development of novel statistical methodology for family-based designs and applications to large-scale biobanks,,Harvard School of Public Health,https://www.ukbiobank.ac.uk/projects/development-of-novel-statistical-methodology-for-family-based-designs-and-applications-to-large-scale-biobanks/
764218,2025-04-17,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|QUESTIONNAIRES_ASSESSMENT,Multi-Omics Dissection of Rheuro-Immuno-Cardio-Neuro Interactions: From Genomic Predisposition to Systemic Complications,,Fudan University,https://www.ukbiobank.ac.uk/projects/multi-omics-dissection-of-rheuro-immuno-cardio-neuro-interactions-from-genomic-predisposition-to-systemic-complications/
764225,2025-06-24,2025,1,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Regular use of paracetamol and cancer risk: A prospective cohort study using UK Biobank,,Queen's University Belfast,https://www.ukbiobank.ac.uk/projects/regular-use-of-paracetamol-and-cancer-risk-a-prospective-cohort-study-using-uk-biobank/
764256,2025-06-06,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|IMAGING|PHYSICAL_MEASURES,Investigating the Role of Biological Factors of Multi Morbidity in Severe Mental Illness.,,University of Oxford,https://www.ukbiobank.ac.uk/projects/investigating-the-role-of-biological-factors-of-multi-morbidity-in-severe-mental-illness/
765183,2025-05-29,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Using Secondary Data of UKBiobank: Use Machine Learning to Predict Health Consequences of Diet and Biomarkers (e.g. alcohol consumption),,Brunel University London,https://www.ukbiobank.ac.uk/projects/using-secondary-data-of-ukbiobank-use-machine-learning-to-predict-health-consequences-of-diet-and-biomarkers-e-g-alcohol-consumption/
