app_id	pub_id
34479	9331
34479	19437
34507	5672
34553	3373
34553	4253
34553	4474
34553	4646
34684	11182
34716	13247
34763	11205
34802	7192
34894	4287
34894	4680
34894	4689
34894	4702
34894	10274
34894	10745
34894	12311
34894	12452
34894	18145
35032	5905
35032	7946
35107	7874
35107	7901
35107	8000
35107	8143
35107	8226
35107	11601
35107	12225
35107	12818
35107	12931
35107	12945
35107	13511
35107	14715
35107	14882
35107	16345
35107	17239
35107	18514
35124	5564
35124	7112
35124	14011
35148	8981
35148	9086
35148	9135
35148	10063
35148	10590
35148	11769
35148	13273
35148	13401
35148	15041
35148	15209
35148	15231
35148	15560
35148	15654
35148	16731
35182	12292
35273	3686
35273	11365
35273	12597
35273	17030
35327	5359
35327	11650
35327	17245
35520	3976
35520	5072
35520	10197
35520	10606
35520	10747
35520	12288
35520	17720
35605	4151
35605	5582
35605	7968
35605	10397
35916	12627
36046	12653
36183	5655
36226	9218
36226	9392
36226	14399
36371	4245
36371	4384
36371	4797
36371	5428
36371	5486
36371	5491
36371	5519
36371	7067
36371	7260
36371	7592
36371	10647
36371	11099
36371	13027
36371	13800
36371	13815
36424	4235
36424	5725
36509	3283
36509	3695
36509	5285
36509	5475
36509	5887
36509	7047
36509	7802
36509	8745
36509	9111
36509	10058
36509	10253
36509	10768
36509	12537
36509	12599
36509	13740
36509	13760
36509	13783
36509	14498
36509	14704
36509	16664
36610	7076
36610	8110
36610	9564
36610	9994
36610	11213
36610	12921
36610	14187
36610	15816
36610	18877
36623	4726
36741	4024
36741	5267
36741	5591
36741	7825
36741	9008
36741	9437
36741	10147
36741	10180
36741	10183
36741	10498
36741	10778
36741	12123
36741	12124
36741	12363
36741	12392
36741	12772
36741	13367
36741	15267
36741	15400
36741	15763
36741	15765
36741	16411
36741	18925
36827	7942
36827	11115
36993	7949
36993	9382
36993	11100
36993	11646
36993	12041
36993	12365
36993	14280
36993	15007
36993	15546
36993	16953
36993	18669
37072	11388
37103	3400
37103	4691
37103	5513
37103	9890
37103	10836
37126	16650
37142	5220
37142	5389
37142	5473
37142	7836
37142	7861
37142	8938
37142	9131
37142	10101
37142	10351
37142	10888
37142	11324
37142	11373
37142	11914
37142	12390
37142	12417
37142	13719
37142	13790
37142	14231
37142	15103
37142	18314
37334	10275
37368	3763
37462	7871
37462	15657
37462	19518
37489	12871
37502	5241
37671	9654
37671	11440
37671	16109
37685	9609
37685	11431
37685	12094
37721	11302
37721	11312
37721	11467
40040	10892
40055	8047
40055	8875
40055	10350
40055	12799
40055	14846
40055	15909
40086	3683
40103	9535
40119	3951
40119	5216
40119	7850
40135	5685
40135	5826
40135	8607
40135	9416
40135	9492
40135	10871
40135	11243
40135	12137
40135	12879
40135	13912
40135	14428
40135	14671
40135	14866
40135	16548
40135	17120
40135	18151
40161	7415
40161	9481
40161	9853
40161	10425
40161	12853
40161	13408
40161	15491
40161	16310
40161	18647
40212	10429
40310	7411
40310	7624
40310	8323
40310	8803
40310	10393
40310	10450
40310	10452
40310	10751
40310	11000
40310	12279
40310	15846
40310	19489
40323	4391
40323	5967
40323	9124
40323	15688
40375	7187
40375	7293
40375	9121
40375	10367
40375	12636
40427	4918
40436	5061
40436	5068
40436	8626
40436	9264
40436	10091
40436	10953
40436	12683
40436	14090
40502	7563
40502	9143
40502	10433
40525	5809
40525	5811
40556	4222
40556	7461
40556	9544
40556	10119
40556	11358
40556	12641
40556	17379
40616	9197
40616	9732
40616	10071
40616	10415
40616	11407
40616	12414
40616	13180
40616	13802
40616	14315
40616	14444
40616	15667
40616	19266
40616	19270
40628	5759
40644	2654
40644	4989
40644	5962
40644	16229
40644	19309
40685	4800
40685	4806
40685	5223
40685	7289
40685	8794
40685	9504
40685	10867
40685	12875
40685	13981
40692	8388
40709	7337
40709	7706
40709	10015
40709	10527
40709	12782
40709	16865
40709	18204
40709	18443
40709	19506
40709	19987
40713	9676
40713	17613
40721	9308
40721	11524
40721	11622
40721	12445
40830	12495
40830	12886
40922	7479
40922	9327
40922	11181
40922	12458
40933	5426
40933	10723
40933	14089
40933	14808
40946	12421
40946	19800
40951	5483
40951	8913
40967	5961
40967	7160
40967	9560
40980	9780
40980	9823
40980	11064
40980	11600
40980	11796
40980	12596
40980	12998
40980	14706
40980	15571
40980	19275
41018	7909
41025	9273
41025	11284
41025	11323
41025	11655
41039	18108
41056	9891
41115	5774
41115	5990
41115	8220
41115	9403
41115	9724
41115	10305
41115	11765
41115	12112
41115	12337
41115	14139
41127	15441
41143	3743
41143	5037
41143	9454
41143	9566
41143	10507
41143	11550
41143	12330
41143	16585
41143	16778
41143	19262
41189	13490
41189	20117
41209	9767
41209	10471
41209	13804
41213	5398
41213	5613
41232	9668
41232	16675
41232	18673
41245	3823
41245	3824
41245	10033
41250	9842
41250	11366
41250	11491
41250	13301
41250	16656
41324	4293
41324	12345
41330	4624
41376	5172
41376	5784
41376	5792
41376	7416
41376	8961
41376	9001
41376	10539
41376	10741
41376	10845
41376	13445
41376	14567
41376	15255
41376	15981
41376	16688
41376	17706
41376	17963
41376	18871
41376	19126
41376	19854
41376	20598
41382	11196
41382	11645
41382	18672
41535	4137
41535	4138
41535	4139
41535	4169
41535	7246
41535	7492
41535	7503
41535	7803
41535	12595
41535	12678
41542	4091
41542	4861
41542	5173
41542	5375
41542	5556
41542	5852
41542	5904
41542	7626
41542	8872
41542	10801
41542	14135
41542	15704
41542	18029
41542	18408
41542	19475
41542	19773
41561	4656
41561	10492
41561	14287
41601	7520
41601	7869
41617	4370
41655	8392
41655	8724
41655	10181
41655	11784
41655	12196
41655	12480
41655	13997
41655	14043
41655	14983
41655	16321
41655	17801
41655	18036
41655	18732
41655	18737
41655	18854
41655	20381
41664	13001
41664	14851
41664	17083
41664	17643
41686	2636
41686	2817
41686	4267
41686	8372
41686	10882
41686	12888
41722	7105
41722	7925
41722	8019
41722	8077
41722	8276
41722	11002
41812	4642
41849	4606
41849	7403
41849	9165
41849	11082
41849	12749
41849	16135
41849	17202
41849	17540
41849	18701
41849	18779
41849	19218
41877	3803
41877	3804
41877	3805
41877	11156
41910	5868
41910	14470
41910	15904
41952	3854
41952	4178
41952	5101
41952	8922
41952	10206
41952	10340
41952	10889
41952	11121
41952	11997
41952	12364
41952	14148
41952	15860
41952	16367
41952	16571
41975	8331
41975	9845
41975	11051
41975	11614
41975	14160
41975	16905
41975	17246
41975	19393
41975	20473
41999	15811
41999	18453
42009	5786
42009	5787
42009	7477
42009	7780
42009	9184
42009	10998
42009	12002
42009	14856
42009	15687
42009	15916
42009	17378
42009	18354
42009	20054
42021	17013
42032	9162
42032	10370
42066	18851
42084	12894
42148	7977
42148	13262
42148	13656
42148	15233
42176	4319
42176	4783
42176	5296
42195	3443
42195	4547
42195	8356
42195	9615
42195	11555
42195	12260
42239	17562
42256	9326
42256	9799
42256	13129
42256	15852
42256	18975
42260	9881
42260	15376
42410	4368
42423	9236
42447	7058
42468	4002
42468	5270
42468	5731
42468	5734
42468	5891
42468	7048
42468	7434
42468	7705
42468	7870
42468	8024
42468	9619
42468	11661
42468	13658
42468	13709
42468	18210
42475	4648
42499	4375
42520	9164
42583	7104
42583	8172
42583	10691
42596	5251
42614	4830
42614	5167
42614	5302
42614	7587
42614	16554
42614	17884
42633	9132
42646	4876
42646	8227
42651	12828
42651	13322
42680	9108
42764	5344
42772	3501
42772	3503
42826	13711
42857	2143
42857	2382
42857	3249
42857	5239
42857	5869
42857	10152
42857	12008
42857	13545
42857	14361
42857	14974
42861	4463
42861	5969
42861	11260
42890	5838
43015	3691
43015	3692
43015	7470
43015	10235
43015	12617
43027	7959
43027	9342
43027	15251
43027	17006
43027	19579
43036	5928
43036	8540
43036	15699
43043	4534
43101	10661
43101	10843
43101	11122
43138	9402
43140	3610
43172	12699
43193	8320
43206	3624
43206	8221
43206	11401
43206	14545
43206	17248
43247	4752
43247	5027
43247	8839
43247	9487
43247	10332
43247	11027
43247	12178
43247	13595
43247	13798
43247	14343
43247	17793
43247	17861
43247	18014
43247	19167
43247	19272
43252	3583
43252	3654
43252	7170
43252	9104
43252	12470
43252	13708
43252	18682
43309	4250
43309	8167
43309	13877
43313	10031
43397	7978
43397	15149
43397	18698
43397	18897
43418	8711
43456	8242
43456	8671
43456	9201
43456	11025
43456	14210
43456	16329
43460	9094
43460	11270
43460	11304
43528	7463
43528	7574
43528	8810
43528	9411
43528	9473
43528	9474
43528	9712
43528	10277
43528	10313
43528	13609
43528	15614
43528	15832
43528	15881
43528	16681
43528	18596
43528	19267
43528	19703
43528	19965
43537	4831
43537	5493
43626	3845
43661	7057
43661	8631
43688	2364
43688	5858
43688	7066
43688	8747
43688	11532
43707	9717
43711	10758
43748	11154
43795	4236
43795	4297
43795	4304
43795	5088
43795	7744
43795	7856
43795	8010
43795	8384
43795	8656
43795	9820
43795	10282
43795	10554
43795	10596
43795	10609
43795	10664
43795	11569
43795	12518
43795	12631
43795	13371
43795	13936
43795	14224
43795	14837
43795	15954
43795	16171
43795	17291
43795	18390
43795	18980
43795	19804
43805	11093
43822	3079
43822	7728
43822	8063
43822	8703
43822	12599
43822	15643
43822	16120
43833	5603
43879	8187
43879	10430
43879	10866
43879	14979
43880	12750
43920	8934
43920	12435
43920	14586
43920	19021
43949	10355
43949	12466
43983	7597
44046	9739
44046	10735
44080	5981
44080	10373
44080	10565
44080	11643
44108	13441
44165	7336
44165	7421
44165	20316
44196	7899
44196	7902
44196	13008
44219	5526
44219	10030
44226	15565
44242	12643
44242	13696
44257	11678
44257	13086
44257	13377
44257	14544
44257	15943
44288	3135
44288	3252
44288	3253
44288	7371
44288	10817
44288	15140
44288	17916
44300	7761
44300	10279
44300	10669
44316	3748
44337	15077
44371	5379
44407	13327
44430	5322
44430	7435
44430	7789
44430	7824
44430	7848
44430	7867
44430	8164
44430	8321
44430	8382
44430	8397
44430	8630
44430	8982
44430	9020
44430	9206
44430	9282
44430	9461
44430	9526
44430	9528
44430	9953
44430	10095
44430	10216
44430	10456
44430	10469
44430	10531
44430	10607
44430	10633
44430	10815
44430	10874
44430	10908
44430	10989
44430	11104
44430	11147
44430	11248
44430	11364
44430	12113
44430	12274
44430	12296
44430	12319
44430	12413
44430	12668
44430	12721
44430	13494
44430	13930
44430	14245
44430	14476
44430	15069
44430	15705
44430	16963
44430	18426
44430	19664
44430	19933
44430	20436
44448	5963
44448	7734
44448	9106
44448	9387
44448	9532
44448	10220
44448	10679
44448	10996
44448	11690
44448	12647
44448	12661
44448	12664
44448	13699
44448	13701
44448	13703
44448	14256
44448	15352
44448	17351
44448	19157
44448	19303
44469	11179
44469	11345
44513	3470
44521	7117
44566	10118
44566	12601
44578	12278
44578	12373
44584	4891
44584	4915
44584	7129
44584	7873
44584	8974
44584	9214
44584	10957
44584	11747
44584	12188
44584	12487
44584	12602
44584	12777
44584	15005
44584	15762
44584	16158
44584	16396
44584	16443
44584	16552
44584	16589
44584	17489
44584	18389
44584	19380
44606	16122
44610	4749
44862	9240
44891	9233
44891	10677
44917	18887
44972	4115
44972	10331
44972	11524
44972	12247
44972	15475
44972	15591
44986	9803
44986	18412
44986	18824
44986	19640
45023	8329
45023	19104
45023	19261
45052	3905
45052	4175
45052	4214
45052	5662
45052	5742
45052	8354
45052	8873
45052	10584
45052	12224
45052	15783
45052	18210
45178	8114
45184	8718
45227	3868
45227	3869
45227	4767
45227	4852
45227	5698
45227	5934
45227	7973
45227	8159
45227	8174
45227	8763
45227	10472
45227	10543
45227	10569
45227	14817
45227	17186
45227	18870
45227	19777
45243	11521
45262	4691
45262	5479
45262	8637
45262	10143
45262	10872
45270	9129
45270	14113
45270	14809
45291	14013
45301	10594
45420	4563
45420	4997
45420	9924
45420	12320
45420	13582
45420	15678
45420	16583
45465	14955
45465	19456
45465	19730
45477	8366
45477	11143
45514	3648
45514	3649
45514	4015
45514	7123
45514	9816
45514	9826
45514	10018
45514	12614
45514	13974
45514	17812
45514	18356
45514	18445
45514	20065
45514	20571
45551	9065
45551	9410
45551	10177
45551	10921
45551	11967
45551	12167
45551	12948
45551	13181
45551	13197
45551	13443
45551	13929
45551	14264
45551	14561
45551	14724
45551	15294
45551	15587
45551	15623
45551	15728
45551	16091
45551	16717
45551	16725
45551	16907
45551	17256
45551	17736
45551	17851
45551	18147
45551	18213
45551	18726
45551	18997
45551	19335
45551	19947
45551	19962
45551	20319
45551	20530
45567	12869
45611	8157
45611	9093
45611	9439
45611	9879
45611	9943
45611	10994
45611	11039
45611	12375
45611	17263
45611	17470
45611	18471
45676	3552
45676	3727
45676	4120
45676	4184
45676	4279
45676	4309
45676	4403
45676	4598
45676	5573
45676	5716
45676	7045
45676	7079
45676	7241
45676	7252
45676	8060
45676	8257
45676	8972
45676	9223
45676	9386
45676	10037
45676	10214
45676	10227
45676	10255
45676	10402
45676	10440
45676	10627
45676	10648
45676	10684
45676	10702
45676	10739
45676	10767
45676	10828
45676	11043
45676	11244
45676	11359
45676	11452
45676	11479
45676	11505
45676	12680
45676	13834
45676	13847
45676	13915
45676	18765
45761	11931
45788	7158
45788	14580
45885	8074
45918	12476
45925	3154
45925	4639
45925	10012
45925	13314
45925	13785
45925	13898
45925	14162
45925	18642
45973	13868
45987	4162
45987	5984
45987	10284
46007	5452
46007	8021
46007	10685
46007	10701
46007	11717
46007	12465
46053	17871
46114	7235
46114	10090
46114	12847
46122	9177
46216	8880
46228	5758
46228	9495
46263	8952
46341	7482
46341	15904
46360	17785
46387	5532
46387	8767
46387	9270
46387	10557
46387	11897
46387	13482
46387	15794
46387	16060
46387	17046
46387	17154
46387	19749
46450	11901
46466	3731
46466	3732
46466	13123
46466	13859
46466	18835
46466	20111
46478	3904
46478	4100
46478	4798
46478	4802
46478	4803
46478	5004
46478	5727
46478	5923
46478	7075
46478	7184
46478	8542
46478	8796
46478	8806
46478	8908
46478	9057
46478	9198
46478	9989
46478	10032
46478	10078
46478	10208
46478	10358
46478	10401
46478	10434
46478	10508
46478	10545
46478	10579
46478	10659
46478	10712
46478	10717
46478	10776
46478	10854
46478	10913
46478	10938
46478	11042
46478	11054
46478	11157
46478	11222
46478	11314
46478	11337
46478	11482
46478	11581
46478	11701
46478	11790
46478	11969
46478	12012
46478	12027
46478	12030
46478	12290
46478	12440
46478	12486
46478	12586
46478	12611
46478	12622
46478	12766
46478	13034
46478	13249
46478	13300
46478	13630
46478	13691
46478	13705
46478	13839
46478	13850
46478	14020
46478	14406
46478	14768
46478	14788
46478	15446
46478	15562
46478	15947
46478	16072
46478	16121
46478	16238
46478	16422
46478	16565
46478	16582
46478	17049
46478	17116
46478	17321
46478	17584
46478	17975
46478	18190
46478	18224
46478	18819
46478	19695
46478	20056
46478	20583
46620	8125
46649	8186
46649	8189
46696	10071
46704	14144
46743	7222
46789	9996
46789	11062
46791	8072
47061	8374
47061	9715
47137	3929
47137	4519
47137	7181
47137	7904
47137	10969
47137	12264
47137	17434
47137	20434
47144	5090
47222	4814
47233	9626
47267	5382
47267	7809
47267	9047
47267	9415
47267	10536
47267	11425
47267	13655
47267	14452
47267	14559
47267	15404
47267	20289
47279	11612
47365	4750
47365	7429
47365	7724
47365	7845
47365	8003
47365	8664
47365	8762
47365	9484
47365	11214
47365	11377
47365	12865
47365	12924
47365	13141
47365	13385
47365	14448
47365	14562
47365	15054
47365	15750
47365	17656
47365	17831
47365	18313
47365	18866
47365	19551
47377	12369
47377	16381
47377	16588
47377	17377
47377	17568
47401	3960
47401	4051
47401	7920
47401	8052
47401	8106
47401	9769
47401	10135
47401	10513
47401	11348
47401	11378
47401	15355
47401	15848
47527	5126
47527	5127
47527	5416
47527	7288
47527	8191
47527	10457
47527	12205
47527	12503
47527	12890
47602	9546
47602	9689
47602	11407
47602	11793
47602	13180
47602	14028
47602	14182
47602	14315
47602	14444
47602	15263
47602	15265
47602	15665
47602	15667
47602	16065
47602	17693
47602	19075
47602	19225
47602	19266
47602	19694
47602	19988
47618	11468
47656	10907
47656	14825
47656	17198
47656	17991
47656	20334
47813	2484
47813	8867
47813	9934
47813	11024
47813	11190
47813	12358
47813	16811
47813	17949
47813	19594
47821	3865
47821	3867
47821	7561
47821	7790
47821	8107
47821	11879
47821	13458
47821	14191
47821	15735
47821	17655
47821	19685
47850	3878
47850	4807
47850	7795
47884	12870
47884	17281
47976	11465
47982	7808
48008	10955
48008	11562
48020	10086
48020	10829
48020	11880
48020	13334
48020	17103
48031	12999
48065	7207
48123	9415
48123	13655
48152	5290
48152	5506
48152	7186
48152	7196
48152	10936
48152	11279
48152	18683
48152	20337
48168	12404
48240	3263
48240	5484
48240	8109
48240	8188
48240	10186
48240	10670
48240	10805
48240	11719
48240	13384
48264	10136
48264	13551
48272	7366
48272	10481
48286	8256
48286	9648
48286	12339
48286	16689
48286	18135
48286	20090
48357	7172
48361	11888
48361	18150
48374	5409
48388	7483
48388	8744
48388	9977
48388	12975
48405	11959
48422	10667
48422	14032
48433	8131
48433	16330
48433	17456
48511	7682
48511	8117
48511	8945
48511	12272
48511	15219
48548	12564
48576	17106
48576	17683
48576	17875
48576	19327
48609	17496
48666	5229
48666	11793
48666	13180
48666	14028
48666	14182
48666	15048
48666	15665
48666	15667
48666	16452
48666	16747
48666	19075
48666	19179
48666	19225
48666	19694
48678	5831
48678	7496
48678	7830
48678	9006
48678	9203
48678	10154
48684	5361
48697	9052
48697	14864
48697	19435
48700	4019
48700	4491
48700	4677
48700	5665
48700	7985
48700	8845
48700	9612
48700	10394
48700	12206
48759	4655
48785	12527
48818	3523
48818	4034
48818	4535
48818	4971
48818	5824
48818	7109
48818	9959
48818	9966
48818	11667
48818	12831
48818	15285
48818	16062
48818	16415
48818	19299
48839	9195
48839	9339
48839	12388
48839	13078
48839	19900
48860	5768
48860	14897
48915	13319
48943	9356
48970	9808
48991	15703
49037	9130
49037	16781
49224	7152
49224	13478
49305	5338
49305	8160
49305	9330
49305	10610
49305	10721
49305	12239
49305	12635
49314	18041
49351	14718
49351	17980
49351	18488
49351	18977
49351	19596
49351	19870
49419	4510
49419	4511
49419	5805
49442	11201
49490	10510
49564	4493
49564	7843
49572	11069
49572	19711
49593	7101
49636	7363
49636	9430
49636	11342
49708	16289
49731	5579
49731	5697
49749	16686
49749	20158
49777	10341
49777	20000
49810	13058
49823	7682
49823	8779
49823	10823
49823	11111
49823	11437
49823	11564
49823	12762
49823	14456
49823	17912
49823	19060
49847	5300
49847	7709
49847	9530
49847	9702
49847	9801
49847	9870
49847	10327
49847	10582
49847	12230
49847	12257
49847	12283
49847	12571
49847	12761
49847	13780
49847	13882
49847	14130
49847	15070
49847	17609
49852	4337
49852	5168
49852	7365
49852	9373
49852	10278
49852	10591
49852	10850
49852	11061
49852	12623
49852	12837
49852	18708
49945	9737
49945	10966
49945	15303
49966	13497
49966	14540
49966	16141
49966	17351
49966	19439
49966	20422
49978	7072
49978	14234
49978	16980
49978	19486
50063	3694
50085	10640
50092	16873
50092	18618
50141	9394
50211	8869
50211	9664
50211	11256
50211	11826
50211	12444
50211	13866
50211	15517
50211	17072
50282	6004
50295	4943
50295	5083
50295	5165
50295	5496
50295	5524
50295	7258
50295	9345
50295	9766
50295	10070
50295	10553
50295	10792
50295	10852
50295	11012
50295	11137
50295	11596
50295	11598
50295	12285
50295	12535
50295	12887
50295	14829
50295	15088
50295	15268
50295	15797
50295	16052
50295	16517
50295	17802
50295	18047
50295	19099
50295	19142
50295	19329
50314	18173
50398	3969
50398	9709
50426	4045
50461	11560
50474	9896
50474	13229
50474	15726
50474	16684
50474	17278
50474	19211
50474	19631
50538	8841
50538	9204
50538	9462
50538	9579
50538	9956
50538	10182
50538	11557
50538	12922
50538	14682
50538	18760
50604	17624
50658	10368
50689	5978
50720	10842
50834	4712
50834	4717
50834	8800
50834	11332
50834	11380
50834	12859
50978	3343
50978	4886
51001	3396
51001	11610
51093	5205
51093	5232
51119	3615
51119	3788
51119	4059
51119	4061
51119	4069
51119	4832
51119	5276
51119	5435
51119	5983
51119	7100
51119	7286
51119	7594
51119	8342
51119	8546
51119	8610
51119	8756
51119	9010
51119	10398
51119	12254
51119	12720
51119	15397
51119	16371
51119	16397
51119	16556
51119	16679
51119	18875
51119	20322
51135	11744
51135	17696
51157	7562
51157	12020
51157	13860
51157	14540
51157	17351
51249	9771
51265	4713
51265	13899
51265	14009
51283	19382
51283	19738
51296	9601
51306	5184
51436	13490
51470	3790
51470	3791
51470	3795
51470	3796
51470	3797
51470	7244
51470	7368
51470	7927
51470	8123
51470	9491
51470	11149
51470	12500
51470	13903
51539	7069
51539	9581
51539	10251
51539	11166
51560	9608
51659	7098
51659	12216
51671	3266
51671	3267
51671	4377
51671	4378
51671	5659
51671	5839
51671	7486
51671	7912
51671	8137
51671	8223
51671	8663
51671	8915
51671	9388
51671	9796
51671	10123
51671	10412
51671	10678
51671	10937
51671	11448
51671	11494
51671	11730
51671	11952
51671	12581
51671	12652
51671	12700
51671	13972
51671	14255
51671	14424
51671	14946
51671	16298
51671	16803
51671	17380
51671	17596
51671	19628
51671	19945
51732	7696
51732	11889
51732	13114
51732	17726
51732	17993
51732	19113
51732	19852
51732	19872
51745	13858
51750	11182
51766	11644
51766	13345
51766	14895
51766	19205
51784	8399
51784	8953
51784	10601
51784	11446
51784	11975
51784	13370
51784	13835
51922	15634
51946	9738
51998	16611
52008	9242
52008	9868
52008	10468
52008	10846
52008	12839
52008	12966
52008	14163
52008	15780
52008	16939
52008	17593
52008	17858
52008	18512
52008	19470
52008	19584
52008	19840
52012	9940
52031	17437
52049	7046
52049	12585
52217	3736
52217	3737
52217	4133
52217	5729
52217	7934
52217	8966
52217	11631
52217	19717
52238	18735
52255	9971
52255	12159
52264	4621
52264	10802
52293	8245
52293	8272
52293	10366
52293	12745
52293	17388
52293	17764
52293	19739
52374	13290
52374	15524
52374	15789
52374	18002
52390	16707
52433	18227
52433	19481
52446	8264
52446	10389
52446	11173
52446	12658
52498	12651
52498	17763
52507	11500
52524	9750
52553	4231
52553	5696
52553	8171
52553	10719
52553	11773
52569	8259
52569	9139
52569	12182
52569	18654
52576	8668
52576	9307
52576	11208
52609	5810
52609	7792
52621	15525
52632	7694
52632	9812
52632	10462
52632	11096
52632	12467
52632	20342
52678	8805
52678	9011
52728	12926
52771	18833
52785	10443
52825	8802
52887	9503
52887	10993
52887	11958
52887	12415
52970	10252
53003	3296
53074	8076
53074	11307
53074	12089
53074	16331
53074	16817
53074	18517
53074	18700
53074	19648
53100	4741
53100	16891
53116	16603
53144	14234
53144	16980
53159	10962
53163	7989
53163	17486
53163	20187
53185	5949
53185	11435
53185	12754
53185	14553
53185	19107
53233	11101
53308	9040
53308	10928
53312	7099
53438	4173
53438	7179
53438	8673
53438	9639
53438	10551
53438	10552
53438	12563
53438	17956
53438	19663
53464	10156
53472	4684
53472	12340
53536	7166
53536	9618
53562	9894
53562	11241
53602	9389
53618	8185
53639	10001
53639	11044
53639	11678
53639	13086
53639	15073
53639	15298
53641	4786
53641	4788
53641	7086
53641	7630
53641	8134
53641	8313
53641	9383
53641	9679
53641	10595
53641	10643
53641	11616
53641	12346
53641	13079
53641	13083
53641	14033
53641	14711
53641	17910
53641	19425
53641	20104
53641	20314
53723	4615
53723	5907
53723	14801
53723	15679
53775	19304
53799	3427
53799	3910
53799	4320
53799	4438
53799	4444
53799	4445
53799	4446
53799	4447
53799	4448
53799	4453
53799	5495
53799	5748
53799	7083
53799	7338
53799	7823
53799	9705
53799	10109
53799	10140
53799	10991
53799	11003
53799	12560
53799	12630
53799	12650
53799	12979
53799	13921
53799	15406
53799	16934
53799	18319
53799	18787
53821	10587
53821	11204
53821	11772
53821	16678
53821	19157
53850	10437
53866	5484
53976	10876
53976	12525
54032	13230
54032	15518
54045	12626
54050	10864
54078	12179
54078	18446
54084	7889
54176	20188
54239	7984
54273	18973
54294	5112
54294	9908
54294	10628
54294	12309
54294	13610
54294	15552
54294	19661
54336	9562
54343	18702
54389	9221
54389	9438
54389	9455
54389	9667
54389	9987
54389	10348
54389	10637
54389	13531
54389	14281
54389	15101
54389	15898
54389	17276
54389	18199
54389	19413
54389	19941
54423	10385
54423	11429
54423	14779
54423	15676
54423	15878
54520	11341
54520	11519
54531	14019
54633	3981
54633	5427
54633	5866
54633	8115
54633	12361
54633	14818
54633	19958
54680	7121
54680	7952
54680	13266
54680	13697
54680	13825
54680	13836
54680	13840
54698	8926
54698	11809
54698	13525
54698	15290
54764	7703
54764	20218
54772	11415
54803	4140
54803	4428
54803	4612
54803	4704
54803	4849
54803	5602
54803	7077
54803	7078
54803	7168
54803	7169
54803	7593
54803	7812
54803	7888
54803	8180
54803	8640
54803	8766
54803	8769
54803	9370
54803	10200
54803	10453
54803	10455
54803	10645
54803	10859
54803	10977
54803	11018
54803	11110
54803	11126
54803	11238
54803	11461
54803	11698
54803	12062
54803	12302
54803	12460
54803	12741
54803	12867
54803	13003
54803	13024
54803	13196
54803	13224
54803	13265
54803	13344
54803	13917
54803	14010
54803	14415
54803	14587
54803	15252
54803	16148
54803	17947
54803	18477
54803	19186
54803	19482
54803	19528
54803	19691
54803	19846
54803	20524
54861	9222
54861	9302
54861	10387
54861	15347
54874	15083
54928	10732
55005	7240
55005	8129
55005	8375
55005	8853
55005	9035
55005	9589
55005	10694
55005	10906
55005	11423
55005	14199
55005	14349
55005	14417
55005	16671
55005	17092
55005	17326
55005	17661
55005	17958
55005	20310
55014	10727
55014	16759
55067	11510
55108	5607
55108	10970
55120	12516
55149	12312
55154	12181
55154	15495
55177	5504
55177	7452
55177	10884
55177	11385
55177	11579
55177	11798
55177	12734
55177	13693
55177	16133
55177	16661
55177	18219
55219	13809
55235	7907
55257	9189
55257	9614
55257	9678
55257	10514
55257	11084
55257	11132
55257	11692
55257	11757
55257	11945
55257	12136
55257	12301
55257	13491
55257	13873
55257	14118
55257	15603
55257	16774
55257	18768
55257	19379
55274	19452
55288	8560
55288	10560
55288	10794
55288	12964
55288	13067
55288	17127
55288	20581
55337	12760
55371	9414
55371	19901
55392	4697
55392	12246
55392	13690
55392	14858
55392	15185
55392	15190
55411	13614
55411	15439
55411	16527
55469	8387
55469	10482
55469	11589
55469	11955
55469	11996
55469	13575
55469	14961
55469	15045
55469	15206
55469	15715
55469	16028
55469	16234
55469	16545
55469	16881
55469	19514
55469	20143
55469	20541
55495	9479
55495	11109
55495	12649
55495	13243
55495	13723
55521	5608
55521	9172
55521	12883
55532	18155
55532	19340
55606	11316
55623	8377
55652	11471
55668	4668
55668	5350
55668	7439
55668	10217
55668	12662
55668	18615
55681	10697
55741	18848
55794	4671
55794	5238
55794	9695
55794	10681
55794	10689
55794	11257
55794	11455
55794	11591
55794	12885
55794	13050
55794	15368
55794	16274
55794	16902
55794	17095
55794	17199
55794	18142
55843	7247
55843	9828
55858	4129
55858	4359
55858	7122
55858	8059
55858	9206
55858	10456
55858	10531
55858	10646
55858	10922
55858	12266
55858	12274
55858	12459
55862	7737
55870	8266
55870	9655
55870	9926
55870	12409
55870	13125
55870	13467
55870	13542
55870	14295
55870	14736
55870	14913
55870	15342
55870	15359
55870	16059
55870	16315
55870	16639
55870	17397
55870	19215
55870	19615
55870	19919
55870	20040
55870	20150
55870	20311
55870	20586
55889	9700
55889	12223
55901	7799
55917	9460
55917	9670
55917	10249
55917	10308
55917	10501
55917	11048
55917	11118
55917	11134
55917	11463
55917	15225
55917	16048
55917	16269
55917	16500
55917	16652
55917	18094
55917	18246
55929	13641
55929	17622
55955	5410
55955	9749
55955	10346
55955	11863
55955	18675
56109	8130
56109	9660
56109	11475
56109	12986
56109	14556
56109	16596
56132	9691
56145	10521
56197	12954
56197	16738
56243	7913
56243	7970
56243	10391
56270	8381
56270	8838
56270	9556
56270	9656
56270	9743
56270	10618
56270	11053
56270	11215
56270	11552
56270	11688
56270	13076
56270	13789
