application_id,application_title,application_pi,application_institution,project_start_date,project_start_month,project_start_year,project_start_quarter,post_july2024,analysis_eligible_start_date,primary_its_window_2019_2025,drop_recent_12m_sample,website_match_status,website_url,leak_strict_21,leak_main_27,leak_archived_broad_48,leak_final_expanded,linkage_confidence,linked_lineage_count,linked_family_count,linked_repo_count,linked_notice_count,linked_targeted_row_count,linked_lineages,linked_repo_urls,evidence_grades,count_notes
885,Epidemiology of kidney stone disease,Dr Benjamin Turney,University of Oxford,2014-11-01,2014-11,2014,2014Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/epidemiology-of-kidney-stone-disease/,0,0,0,0,,0,0,0,0,0,,,,
1100,The causes of and risk factors for visual impairment in middle-aged adults in the UK Biobank,Mr Martin McKibbin,Leeds Teaching Hospitals NHS Trust,2014-07-01,2014-07,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-causes-of-and-risk-factors-for-visual-impairment-in-middle-aged-adults-in-the-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
1144,Epidemiology of chronic pain,Professor Gary Macfarlane,University of Aberdeen,2012-11-05,2012-11,2012,2012Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/epidemiology-of-chronic-pain/,0,0,0,0,,0,0,0,0,0,,,,
1159,Association beween cognitive function and Chonic Obstructive Pulmonary Disease,Dr Daisy Janssen,CIRO+,2013-01-01,2013-01,2013,2013Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/association-beween-cognitive-function-and-chonic-obstructive-pulmonary-disease/,0,0,0,0,,0,0,0,0,0,,,,
1163,Association between dietary intake and lung function,Dr Erica Rutten,CIRO+,2013-09-18,2013-09,2013,2013Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/association-between-dietary-intake-and-lung-function/,0,0,0,0,,0,0,0,0,0,,,,
1251,"The metabolically healthy obese and metabolically obese normal-weight in the UK Biobank: Prevalence, genes and lifestyle contributors, disease risk and mortality",Professor Ruth Loos,Icahn School of Medicine at Mount Sinai,2015-07-01,2015-07,2015,2015Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-metabolically-healthy-obese-and-metabolically-obese-normal-weight-in-the-uk-biobank-prevalence-genes-and-lifestyle-contributors-disease-risk-and-mortality/,0,0,0,0,,0,0,0,0,0,,,,
1331,Prevalence and risk factors for benign and malignant colorectal disease in the UK.,Dr Kathryn McCarthy,North Bristol NHS Trust,2014-07-01,2014-07,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/prevalence-and-risk-factors-for-benign-and-malignant-colorectal-disease-in-the-uk/,0,0,0,0,,0,0,0,0,0,,,,
1383,Environmental risk factors of non-cancer illness,Dr Jess Tyrrell,University of Exeter,2012-12-01,2012-12,2012,2012Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/environmental-risk-factors-of-non-cancer-illness/,0,0,0,0,,0,0,0,0,0,,,,
1417,Associations between parental attained ages and health status,Professor David Melzer,University of Exeter,2013-06-01,2013-06,2013,2013Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/associations-between-parental-attained-ages-and-health-status/,0,0,0,0,,0,0,0,0,0,,,,
1602,Association between diet and depression,Dr Gabriella Juhasz,Semmelweis University,2014-01-01,2014-01,2014,2014Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/association-between-diet-and-depression/,0,0,0,0,,0,0,0,0,0,,,,
1618,Interaction of genetics and environment in triggering anti-PLA2R autoantibody in membranous nephropathy: a paradigm for initiation of autoimmunity,Professor Paul Brenchley,Central Manchester University Hospitals NHS Trust,2018-05-14,2018-05,2018,2018Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/interaction-of-genetics-and-environment-in-triggering-anti-pla2r-autoantibody-in-membranous-nephropathy-a-paradigm-for-initiation-of-autoimmunity/,0,0,0,0,,0,0,0,0,0,,,,
1781,Personalized prediction of diabetes outcomes,Dr Gerard Lipowski,AIST,2014-03-03,2014-03,2014,2014Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/personalized-prediction-of-diabetes-outcomes/,0,0,0,0,,0,0,0,0,0,,,,
1969,Development of structural and functional brain connectivity during normal and pathological ageing,Professor Marcus Kaiser,Newcastle University,2017-03-01,2017-03,2017,2017Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/development-of-structural-and-functional-brain-connectivity-during-normal-and-pathological-ageing/,0,0,0,0,,0,0,0,0,0,,,,
1995,Evaluation of the clinical value of emerging risk factors for primary prevention of cardiovascular disease,Professor Steffen Petersen,Queen Mary University of London,2013-03-25,2013-03,2013,2013Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/evaluation-of-the-clinical-value-of-emerging-risk-factors-for-primary-prevention-of-cardiovascular-disease/,0,0,0,0,,0,0,0,0,0,,,,
2112,Automated macular thickness measurements and association with potential risk factors and systemic disease,Mr Praveen Patel,Moorfields Eye Hospital NHS Foundation Trust,2013-03-04,2013-03,2013,2013Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/automated-macular-thickness-measurements-and-association-with-potential-risk-factors-and-systemic-disease/,0,0,0,0,,0,0,0,0,0,,,,
2482,Comparisson of smoking behaviour between men and women to assess risk inducing habits,Professor Mark Woodward,George Institute for Global Health,2013-10-01,2013-10,2013,2013Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/comparisson-of-smoking-behaviour-between-men-and-women-to-assess-risk-inducing-habits/,0,0,0,0,,0,0,0,0,0,,,,
2495,Sex differences in the association between major and modifiable risk factors with cardiovascular disease,Professor Mark Woodward,George Institute for Global Health,2015-02-23,2015-02,2015,2015Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/sex-differences-in-the-association-between-major-and-modifiable-risk-factors-with-cardiovascular-disease/,0,0,0,0,,0,0,0,0,0,,,,
2532,UK Biobank Stroke Study (UKBiSS): developing an in-depth understanding of the determinants of stroke and its subtypes,Professor Cathie Sudlow,University of Edinburgh,2017-03-01,2017-03,2017,2017Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/uk-biobank-stroke-study-ukbiss-developing-an-in-depth-understanding-of-the-determinants-of-stroke-and-its-subtypes/,0,0,0,0,,0,0,0,0,0,,,,
2964,Description of cardiovascular phenotype in the UK Biobank population based on cardiovascular magnetic resonance and carotid ultrasound,Professor Steffen Petersen,Queen Mary University of London,2015-09-01,2015-09,2015,2015Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/description-of-cardiovascular-phenotype-in-the-uk-biobank-population-based-on-cardiovascular-magnetic-resonance-and-carotid-ultrasound/,0,0,0,0,,0,0,0,0,0,,,,
3028,Salivary biomarkers of a healthy diet and development of type 2 diabetes,Professor Gordon Proctor,King's College London,2017-04-03,2017-04,2017,2017Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/salivary-biomarkers-of-a-healthy-diet-and-development-of-type-2-diabetes/,0,0,0,0,,0,0,0,0,0,,,,
3037,Diet and its associatio between health and risk of cancer,Dr Kathryn Bradbury,University of Auckland,2013-07-01,2013-07,2013,2013Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/diet-and-its-associatio-between-health-and-risk-of-cancer/,0,0,0,0,,0,0,0,0,0,,,,
3071,Genetic epidemiology of melanoma and melanoma survival,Professor David Bishop,University of Leeds,2015-10-01,2015-10,2015,2015Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-epidemiology-of-melanoma-and-melanoma-survival/,0,0,0,0,,0,0,0,0,0,,,,
3139,Association between arterial stiffness index and risk of cardiovascular disease,Dr Anne-Claire Vergnaud,Imperial College London,2013-09-16,2013-09,2013,2013Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/association-between-arterial-stiffness-index-and-risk-of-cardiovascular-disease/,0,0,0,0,,0,0,0,0,0,,,,
3173,"A multi-level approach to better understand the association between physical activity and sedentary behaviour, and cancer risk.",Dr Ruth Hunter,Queen's University Belfast,2017-03-01,2017-03,2017,2017Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/a-multi-level-approach-to-better-understand-the-association-between-physical-activity-and-sedentary-behaviour-and-cancer-risk/,0,0,0,0,,0,0,0,0,0,,,,
3224,"Health satisfaction of individuals diagnosed with coeliacs disease, IBD and healthy controls",Dr Jennifer Fisher,Temple University,2014-07-01,2014-07,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/health-satisfaction-of-individuals-diagnosed-with-coeliacs-disease-ibd-and-healthy-controls/,0,0,0,0,,0,0,0,0,0,,,,
3248,Hormones and Breast Cancer Consortium: Risk factors for breast cancer,Professor Timothy Key,University of Oxford,2013-06-30,2013-06,2013,2013Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/hormones-and-breast-cancer-consortium-risk-factors-for-breast-cancer/,0,0,0,0,,0,0,0,0,0,,,,
3282,Prostate Cancer Epidemiology Consortium: Risk factors for prostate cancer,Dr Ruth Travis,University of Oxford,2013-06-30,2013-06,2013,2013Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/prostate-cancer-epidemiology-consortium-risk-factors-for-prostate-cancer/,0,0,0,0,,0,0,0,0,0,,,,
3398,"Effects of the use of computer games, internet use and mobile phone use on the physical and mental health of the UK Biobank population",Dr Pantelis Koutroumpis,Imperial College London,2014-01-01,2014-01,2014,2014Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/effects-of-the-use-of-computer-games-internet-use-and-mobile-phone-use-on-the-physical-and-mental-health-of-the-uk-biobank-population/,0,0,0,0,,0,0,0,0,0,,,,
3474,Effects of Chronotype on Sleep Duration and Body Composition Variables,Dr Alexandra Hanlon,University of Pennsylvania,2014-07-01,2014-07,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/effects-of-chronotype-on-sleep-duration-and-body-composition-variables/,0,0,0,0,,0,0,0,0,0,,,,
3501,Genome-wide association studies of chronic pain and the overlap with depression.,Professor Daniel Smith,University of Glasgow,2015-10-01,2015-10,2015,2015Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genome-wide-association-studies-of-chronic-pain-and-the-overlap-with-depression/,0,0,0,0,,0,0,0,0,0,,,,
3572,The impact of hearing difficulty and hearing aids on depression and fluid intelligence,Professor Jerker Ronnberg,Linnaeus Centre HEAD,2013-07-01,2013-07,2013,2013Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-impact-of-hearing-difficulty-and-hearing-aids-on-depression-and-fluid-intelligence/,0,0,0,0,,0,0,0,0,0,,,,
3593,"Osteoporosis, fractures and cardiovascular risk",Professor Nicholas Harvey,University of Southampton,2014-09-08,2014-09,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/osteoporosis-fractures-and-cardiovascular-risk/,0,0,0,0,,0,0,0,0,0,,,,
3913,The genetics of HbA1c: biological pathways and impact on diabetes and cardiovascular disease risk.,Professor Ines Barroso,University of Exeter,2016-01-01,2016-01,2016,2016Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-genetics-of-hba1c-biological-pathways-and-impact-on-diabetes-and-cardiovascular-disease-risk/,0,0,0,0,,0,0,0,0,0,,,,
3932,A risk-benefit ratio of sunlight exposure,Dr Richard Weller,University of Edinburgh,2013-07-11,2013-07,2013,2013Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/a-risk-benefit-ratio-of-sunlight-exposure/,0,0,0,0,,0,0,0,0,0,,,,
3966,"Study to indenify risk factors for RA, osteoporosis and cardiovascular disease",Dr Duncan Porter,University of Glasgow,2013-09-01,2013-09,2013,2013Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/study-to-indenify-risk-factors-for-ra-osteoporosis-and-cardiovascular-disease/,0,0,0,0,,0,0,0,0,0,,,,
4047,Quantification of Variation in Blood,Professor David Williams,Loughborough University,2014-06-03,2014-06,2014,2014Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/quantification-of-variation-in-blood/,0,0,0,0,,0,0,0,0,0,,,,
4236,Natural Environments and Wellbeing in the UK,Dr Daniela Fecht,Imperial College London,2018-05-29,2018-05,2018,2018Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/natural-environments-and-wellbeing-in-the-uk/,0,0,0,0,,0,0,0,0,0,,,,
4364,"Investigation into the inter-relationship between paternal age, traits and the incidence of diseases",Dr Pin Tong,University of Edinburgh,2014-01-20,2014-01,2014,2014Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/investigation-into-the-inter-relationship-between-paternal-age-traits-and-the-incidence-of-diseases/,0,0,0,0,,0,0,0,0,0,,,,
4372,GWAS on assoiations for hypertension,Professor Louise Wain,University of Leicester,2014-03-01,2014-03,2014,2014Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/gwas-on-assoiations-for-hypertension/,0,0,0,0,,0,0,0,0,0,,,,
4408,The genetics of multiple sclerosis in the UK,Professor Stephen Sawcer,University of Cambridge,2015-06-01,2015-06,2015,2015Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-genetics-of-multiple-sclerosis-in-the-uk/,0,0,0,0,,0,0,0,0,0,,,,
4477,Identification and characterisation of naturally-occurring human gene knockouts.,Professor David van Heel,Queen Mary University of London,2016-06-01,2016-06,2016,2016Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/identification-and-characterisation-of-naturally-occurring-human-gene-knockouts/,0,0,0,0,,0,0,0,0,0,,,,
4483,Identification of modifiable and non-modifiable correlates of sedentary behaviours and physical activity in adults aged =65 years,Dr Simon Griffin,University of Cambridge,2014-05-07,2014-05,2014,2014Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/identification-of-modifiable-and-non-modifiable-correlates-of-sedentary-behaviours-and-physical-activity-in-adults-aged-65-years/,0,0,0,0,,0,0,0,0,0,,,,
4580,"Heel bone properties and fracture outcomes: Correlates, gene-environment interactions, and implications for fracture risk assessment.",Dr Stephen Kaptoge,University of Cambridge,2015-07-01,2015-07,2015,2015Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/heel-bone-properties-and-fracture-outcomes-correlates-gene-environment-interactions-and-implications-for-fracture-risk-assessment/,0,0,0,0,,0,0,0,0,0,,,,
4669,Performance and improvement of lung cancer risk prediction models,Dr David Muller,Imperial College London,2013-12-01,2013-12,2013,2013Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/performance-and-improvement-of-lung-cancer-risk-prediction-models/,0,0,0,0,,0,0,0,0,0,,,,
4800,"Early life influences on cerebral small vessel disease, stroke and dementia in later life.",Professor Joanna Wardlaw,University of Edinburgh,2015-07-13,2015-07,2015,2015Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/early-life-influences-on-cerebral-small-vessel-disease-stroke-and-dementia-in-later-life/,0,0,0,0,,0,0,0,0,0,,,,
4816,Genetic determinants of Paget's disease,Professor Stuart Ralston,University of Edinburgh,2018-04-24,2018-04,2018,2018Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-determinants-of-pagets-disease/,0,0,0,0,,0,0,0,0,0,,,,
4844,STratifying Resilience and Depression Longitudinally (STRADL),Professor Andrew McIntosh,University of Edinburgh,2014-09-27,2014-09,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/stratifying-resilience-and-depression-longitudinally-stradl/,0,0,0,0,,0,0,0,0,0,,,,
4892,"Genetic determinants of smoking, smoking cessation success and pharmacogenetics of cessation therapies",Professor Martin Tobin,University of Leicester,2015-01-12,2015-01,2015,2015Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genetic-determinants-of-smoking-smoking-cessation-success-and-pharmacogenetics-of-cessation-therapies/,0,0,0,0,,0,0,0,0,0,,,,
4939,Estimation of the genetic correlation among human cancers and correlated intermediate traits and identification of pleiotropic cancer loci,Professor Albert Tenesa,University of Edinburgh,2015-05-01,2015-05,2015,2015Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/estimation-of-the-genetic-correlation-among-human-cancers-and-correlated-intermediate-traits-and-identification-of-pleiotropic-cancer-loci/,0,0,0,0,,0,0,0,0,0,,,,
5122,Risk factors for early menopause and association with type 2 diabetes and cardiovascular disease,Dr John Perry,University of Cambridge,2013-10-01,2013-10,2013,2013Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/risk-factors-for-early-menopause-and-association-with-type-2-diabetes-and-cardiovascular-disease/,0,0,0,0,,0,0,0,0,0,,,,
5167,The role of serum-based small molecule antioxidants in preventing and predicting age-related phenotypes and respiratory cancer,Dr Laura Horsfall,University College London,2018-07-05,2018-07,2018,2018Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-role-of-serum-based-small-molecule-antioxidants-in-preventing-and-predicting-age-related-phenotypes-and-respiratory-cancer/,0,0,0,0,,0,0,0,0,0,,,,
5179,"Air Pollution, Noise and Cardio-respiratory diseases-BioSHaRE Environmental Core Project",Dr Yutong Cai,Imperial College London,2014-01-06,2014-01,2014,2014Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/air-pollution-noise-and-cardio-respiratory-diseases-bioshare-environmental-core-project/,0,0,0,0,,0,0,0,0,0,,,,
5180,"The associations between physical activity, sedentary behaviour and muscle strength",Dr Simon Griffin,University of Cambridge,2014-07-01,2014-07,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-associations-between-physical-activity-sedentary-behaviour-and-muscle-strength/,0,0,0,0,,0,0,0,0,0,,,,
5216,Fuelling health equity? The impact of the Winter Fuel Payment on the health of UK households.,Dr Michael Daly,University of Stirling,2015-12-14,2015-12,2015,2015Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/fuelling-health-equity-the-impact-of-the-winter-fuel-payment-on-the-health-of-uk-households/,0,0,0,0,,0,0,0,0,0,,,,
5237,The morbidity burden of giant cell arteritis and polymyalgia rheumatica,Dr Sarah Mackie,University of Leeds,2015-02-27,2015-02,2015,2015Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-morbidity-burden-of-giant-cell-arteritis-and-polymyalgia-rheumatica/,0,0,0,0,,0,0,0,0,0,,,,
5339,Development and validation of risk prediction model for prostate cancer,Professor Kenneth Muir,University of Manchester,2014-09-01,2014-09,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-model-for-prostate-cancer/,0,0,0,0,,0,0,0,0,0,,,,
5445,The association between peripheral blood myeloid:lymphoid subsets and long term survival,Dr Vivek Naranbhai,University of Oxford,2016-02-01,2016-02,2016,2016Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-association-between-peripheral-blood-myeloidlymphoid-subsets-and-long-term-survival/,0,0,0,0,,0,0,0,0,0,,,,
5608,Investigating the distribution and determinants of intraocular pressure in the aetiology of glaucoma,Professor Paul Foster,Moorfields Eye Hospital NHS Foundation Trust,2013-12-01,2013-12,2013,2013Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/investigating-the-distribution-and-determinants-of-intraocular-pressure-in-the-aetiology-of-glaucoma/,0,0,0,0,,0,0,0,0,0,,,,
5791,Development and validation of risk prediction model for breast and ovarian cancers,Professor Kenneth Muir,University of Manchester,2014-09-01,2014-09,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-model-for-breast-and-ovarian-cancers/,0,0,0,0,,0,0,0,0,0,,,,
5855,Development and validation of risk prediction model for osteoarthritis,Professor Kenneth Muir,University of Manchester,2015-08-31,2015-08,2015,2015Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-model-for-osteoarthritis/,0,0,0,0,,0,0,0,0,0,,,,
5864,Development and validation of risk prediction model for dementia,Professor Kenneth Muir,University of Manchester,2014-09-01,2014-09,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-model-for-dementia/,0,0,0,0,,0,0,0,0,0,,,,
5974,Development and validation of risk prediction models for cancer.,Professor Kenneth Muir,University of Manchester,2015-05-02,2015-05,2015,2015Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-risk-prediction-models-for-cancer/,0,0,0,0,,0,0,0,0,0,,,,
6077,Telomere length measurement in UK Biobank: advancing understanding of biological ageing and age-related diseases,Professor Nilesh Samani,University of Leicester,2015-04-01,2015-04,2015,2015Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/telomere-length-measurement-in-uk-biobank-advancing-understanding-of-biological-ageing-and-age-related-diseases/,0,0,0,0,,0,0,0,0,0,,,,
6326,Women?s reproductive health and chronic disease,Dr Abigail Fraser,University of Bristol,2014-08-01,2014-08,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/womens-reproductive-health-and-chronic-disease/,0,0,0,0,,0,0,0,0,0,,,,
6342,Identifying variant/tissue interactions in age-related diseases,Joao Pedro Magalhaes,University of Liverpool,2016-06-01,2016-06,2016,2016Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/identifying-variant-tissue-interactions-in-age-related-diseases/,0,0,0,0,,0,0,0,0,0,,,,
6507,Developing the potential of UK Biobank Retinal Photographs and OCT Scans: Grading of images by NetwORC UK for The UK Biobank Eye and Vision Consortium,Professor Paul Foster,Moorfields Eye Hospital NHS Foundation Trust,2015-07-01,2015-07,2015,2015Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/developing-the-potential-of-uk-biobank-retinal-photographs-and-oct-scans-grading-of-images-by-networc-uk-for-the-uk-biobank-eye-and-vision-consortium/,0,0,0,0,,0,0,0,0,0,,,,
6553,Genome-wide association studies of mental health.,Dr Rona Strawbridge,University of Glasgow,2014-10-01,2014-10,2014,2014Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/genome-wide-association-studies-of-mental-health/,0,0,0,0,,0,0,0,0,0,,,,
6569,Organ specific fat measurements using MRI. A new quantitative imaging method with automated analysis.,Dr Olof Dahlqvist Leinhard,AMRA Medical AB,2014-07-01,2014-07,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/organ-specific-fat-measurements-using-mri-a-new-quantitative-imaging-method-with-automated-analysis/,0,0,0,0,,0,0,0,0,0,,,,
6684,The genetic and environmental contributions to human longevity,Professor Albert Tenesa,University of Edinburgh,2015-08-01,2015-08,2015,2015Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-genetic-and-environmental-contributions-to-human-longevity/,0,0,0,0,,0,0,0,0,0,,,,
6728,A genomewide association study of autoimmunity,Professor Stephen Sawcer,University of Cambridge,2015-05-01,2015-05,2015,2015Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/a-genomewide-association-study-of-autoimmunity/,0,0,0,0,,0,0,0,0,0,,,,
6763,Phenome-wide association study and prediction of two-years mortality,Professor Erik Ingelsson,Uppsala University,2014-03-01,2014-03,2014,2014Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/phenome-wide-association-study-and-prediction-of-two-years-mortality/,0,0,0,0,,0,0,0,0,0,,,,
6818,Sleep and chronotype and their causal links with cardiometabolic and chronic inflammatory diseases,Professor Martin Rutter,University of Manchester,2015-03-15,2015-03,2015,2015Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/sleep-and-chronotype-and-their-causal-links-with-cardiometabolic-and-chronic-inflammatory-diseases/,0,0,0,0,,0,0,0,0,0,,,,
6989,Epidemiology of Ankylosing Spondylitis,Dr Jess Tyrrell,University of Exeter,2014-07-01,2014-07,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/epidemiology-of-ankylosing-spondylitis/,0,0,0,0,,0,0,0,0,0,,,,
7036,Understanding how maternal and fetal genetic and environmental factors influence offspring birth weight,Dr Rachel Freathy,University of Exeter,2014-04-01,2014-04,2014,2014Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/understanding-how-maternal-and-fetal-genetic-and-environmental-factors-influence-offspring-birth-weight/,0,0,0,0,,0,0,0,0,0,,,,
7089,Exome Sequencing of All Premature Coronary Artery Disease Participants in UK Biobank,Dr Pradeep Natarajan,Broad Institute,2015-01-01,2015-01,2015,2015Q1,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/exome-sequencing-of-all-premature-coronary-artery-disease-participants-in-uk-biobank/,0,0,0,0,,0,0,0,0,0,,,,
7140,CCL3L1 and CCR5 delta 32 CNV study in extremes of the lung function distribution in smokers,Dr Edward Hollox,University of Leicester,2014-09-01,2014-09,2014,2014Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/ccl3l1-and-ccr5-delta-32-cnv-study-in-extremes-of-the-lung-function-distribution-in-smokers/,0,0,0,0,,0,0,0,0,0,,,,
7155,"Epidemiology of mental health, cognitive function, pain and cardiometabolic disease.",Professor Jill Pell,University of Glasgow,2014-06-01,2014-06,2014,2014Q2,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/epidemiology-of-mental-health-cognitive-function-pain-and-cardiometabolic-disease/,0,0,0,0,,0,0,0,0,0,,,,
7206,The MC1R Gene: Red Hair and Other Characteristics,Professor Ian Jackson,University of Edinburgh,2015-10-01,2015-10,2015,2015Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/the-mc1r-gene-red-hair-and-other-characteristics/,0,0,0,0,,0,0,0,0,0,,,,
7439,"Comparissons of measures of adiposity including body-mass index, waist-circumference, waist-to-hip ratio, and percentage body fat mass",Professor Emanuele Di Angelantonio,University of Cambridge,2013-09-01,2013-09,2013,2013Q3,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/comparissons-of-measures-of-adiposity-including-body-mass-index-waist-circumference-waist-to-hip-ratio-and-percentage-body-fat-mass/,0,0,0,0,,0,0,0,0,0,,,,
7441,"Investigation of genetic, environment and gene ? environment interaction in colorectal cancer risk and survival",Dr Evropi Theodoratou,University of Edinburgh,2015-10-01,2015-10,2015,2015Q4,0,1,0,1,matched_one_website_record,https://www.ukbiobank.ac.uk/projects/investigation-of-genetic-environment-and-gene-environment-interaction-in-colorectal-cancer-risk-and-survival/,0,0,0,0,,0,0,0,0,0,,,,
