app_id,period,period_start,period_end,publication_count,any_publication,project_start_date,p1_existing_project_sample,original_stage3_classification,control_layer,regression_group_CONTROL_C0,regression_group_CONTROL_C01,regression_group_CONTROL_C03,regression_group_CONTROL_C05
150401,pre24,2022-07-05,2024-07-04,0,0,2023-12-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150401,post24,2024-07-05,2026-07-04,0,0,2023-12-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150429,pre24,2022-07-05,2024-07-04,0,0,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150429,post24,2024-07-05,2026-07-04,0,0,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150455,pre24,2022-07-05,2024-07-04,0,0,2024-10-17,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150455,post24,2024-07-05,2026-07-04,3,1,2024-10-17,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150464,pre24,2022-07-05,2024-07-04,0,0,2023-12-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150464,post24,2024-07-05,2026-07-04,3,1,2023-12-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150472,pre24,2022-07-05,2024-07-04,0,0,2025-02-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150472,post24,2024-07-05,2026-07-04,1,1,2025-02-13,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150493,pre24,2022-07-05,2024-07-04,0,0,2024-01-09,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150493,post24,2024-07-05,2026-07-04,7,1,2024-01-09,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150536,pre24,2022-07-05,2024-07-04,0,0,2024-03-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150536,post24,2024-07-05,2026-07-04,0,0,2024-03-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150543,pre24,2022-07-05,2024-07-04,0,0,2024-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150543,post24,2024-07-05,2026-07-04,0,0,2024-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150602,pre24,2022-07-05,2024-07-04,0,0,2025-02-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150602,post24,2024-07-05,2026-07-04,0,0,2025-02-05,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150618,pre24,2022-07-05,2024-07-04,0,0,2023-12-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150618,post24,2024-07-05,2026-07-04,1,1,2023-12-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150656,pre24,2022-07-05,2024-07-04,0,0,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150656,post24,2024-07-05,2026-07-04,3,1,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150660,pre24,2022-07-05,2024-07-04,0,0,2024-01-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150660,post24,2024-07-05,2026-07-04,0,0,2024-01-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150673,pre24,2022-07-05,2024-07-04,0,0,2024-03-26,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
150673,post24,2024-07-05,2026-07-04,0,0,2024-03-26,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
150687,pre24,2022-07-05,2024-07-04,0,0,2024-01-24,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150687,post24,2024-07-05,2026-07-04,0,0,2024-01-24,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150706,pre24,2022-07-05,2024-07-04,0,0,2024-01-04,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
150706,post24,2024-07-05,2026-07-04,0,0,2024-01-04,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
150710,pre24,2022-07-05,2024-07-04,0,0,2024-12-12,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
150710,post24,2024-07-05,2026-07-04,0,0,2024-12-12,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
150723,pre24,2022-07-05,2024-07-04,0,0,2024-10-08,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
150723,post24,2024-07-05,2026-07-04,1,1,2024-10-08,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151091,pre24,2022-07-05,2024-07-04,0,0,2024-02-09,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151091,post24,2024-07-05,2026-07-04,0,0,2024-02-09,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151101,pre24,2022-07-05,2024-07-04,0,0,2024-03-13,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
151101,post24,2024-07-05,2026-07-04,1,1,2024-03-13,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
151138,pre24,2022-07-05,2024-07-04,0,0,2024-02-08,1,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
151138,post24,2024-07-05,2026-07-04,0,0,2024-02-08,1,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
151140,pre24,2022-07-05,2024-07-04,0,0,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151140,post24,2024-07-05,2026-07-04,1,1,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151155,pre24,2022-07-05,2024-07-04,0,0,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151155,post24,2024-07-05,2026-07-04,0,0,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151172,pre24,2022-07-05,2024-07-04,0,0,2024-03-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151172,post24,2024-07-05,2026-07-04,0,0,2024-03-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151193,pre24,2022-07-05,2024-07-04,0,0,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151193,post24,2024-07-05,2026-07-04,4,1,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151206,pre24,2022-07-05,2024-07-04,0,0,2024-10-21,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151206,post24,2024-07-05,2026-07-04,0,0,2024-10-21,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151210,pre24,2022-07-05,2024-07-04,0,0,2024-03-20,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
151210,post24,2024-07-05,2026-07-04,1,1,2024-03-20,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
151268,pre24,2022-07-05,2024-07-04,0,0,2024-01-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151268,post24,2024-07-05,2026-07-04,1,1,2024-01-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151281,pre24,2022-07-05,2024-07-04,0,0,2024-10-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151281,post24,2024-07-05,2026-07-04,2,1,2024-10-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151299,pre24,2022-07-05,2024-07-04,0,0,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151299,post24,2024-07-05,2026-07-04,0,0,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151350,pre24,2022-07-05,2024-07-04,0,0,2024-10-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151350,post24,2024-07-05,2026-07-04,4,1,2024-10-24,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151366,pre24,2022-07-05,2024-07-04,0,0,2024-03-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151366,post24,2024-07-05,2026-07-04,0,0,2024-03-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151378,pre24,2022-07-05,2024-07-04,0,0,2024-04-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151378,post24,2024-07-05,2026-07-04,0,0,2024-04-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151418,pre24,2022-07-05,2024-07-04,0,0,2025-03-25,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151418,post24,2024-07-05,2026-07-04,0,0,2025-03-25,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151425,pre24,2022-07-05,2024-07-04,0,0,2024-02-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151425,post24,2024-07-05,2026-07-04,2,1,2024-02-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151439,pre24,2022-07-05,2024-07-04,0,0,2026-02-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151439,post24,2024-07-05,2026-07-04,0,0,2026-02-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151441,pre24,2022-07-05,2024-07-04,0,0,2024-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151441,post24,2024-07-05,2026-07-04,1,1,2024-12-04,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151711,pre24,2022-07-05,2024-07-04,0,0,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
151711,post24,2024-07-05,2026-07-04,0,0,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
152047,pre24,2022-07-05,2024-07-04,0,0,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
152047,post24,2024-07-05,2026-07-04,3,1,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
152703,pre24,2022-07-05,2024-07-04,0,0,2023-12-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
152703,post24,2024-07-05,2026-07-04,0,0,2023-12-12,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
153368,pre24,2022-07-05,2024-07-04,0,0,2024-04-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
153368,post24,2024-07-05,2026-07-04,0,0,2024-04-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
153692,pre24,2022-07-05,2024-07-04,0,0,2024-04-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
153692,post24,2024-07-05,2026-07-04,1,1,2024-04-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154356,pre24,2022-07-05,2024-07-04,0,0,2024-03-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154356,post24,2024-07-05,2026-07-04,1,1,2024-03-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154360,pre24,2022-07-05,2024-07-04,0,0,2024-04-17,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154360,post24,2024-07-05,2026-07-04,0,0,2024-04-17,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154387,pre24,2022-07-05,2024-07-04,0,0,2024-02-27,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154387,post24,2024-07-05,2026-07-04,0,0,2024-02-27,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154421,pre24,2022-07-05,2024-07-04,0,0,2024-04-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154421,post24,2024-07-05,2026-07-04,1,1,2024-04-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154432,pre24,2022-07-05,2024-07-04,0,0,2024-01-09,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154432,post24,2024-07-05,2026-07-04,0,0,2024-01-09,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154450,pre24,2022-07-05,2024-07-04,0,0,2025-03-25,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154450,post24,2024-07-05,2026-07-04,0,0,2025-03-25,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154466,pre24,2022-07-05,2024-07-04,0,0,2025-06-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154466,post24,2024-07-05,2026-07-04,0,0,2025-06-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154478,pre24,2022-07-05,2024-07-04,0,0,2024-03-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154478,post24,2024-07-05,2026-07-04,0,0,2024-03-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154484,pre24,2022-07-05,2024-07-04,0,0,2026-01-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154484,post24,2024-07-05,2026-07-04,0,0,2026-01-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154523,pre24,2022-07-05,2024-07-04,0,0,2024-04-17,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154523,post24,2024-07-05,2026-07-04,0,0,2024-04-17,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
154547,pre24,2022-07-05,2024-07-04,0,0,2024-02-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154547,post24,2024-07-05,2026-07-04,0,0,2024-02-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154575,pre24,2022-07-05,2024-07-04,0,0,2024-03-21,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
154575,post24,2024-07-05,2026-07-04,0,0,2024-03-21,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155012,pre24,2022-07-05,2024-07-04,0,0,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155012,post24,2024-07-05,2026-07-04,1,1,2024-03-20,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155020,pre24,2022-07-05,2024-07-04,0,0,2024-12-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155020,post24,2024-07-05,2026-07-04,0,0,2024-12-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155031,pre24,2022-07-05,2024-07-04,0,0,2024-02-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155031,post24,2024-07-05,2026-07-04,0,0,2024-02-14,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155049,pre24,2022-07-05,2024-07-04,0,0,2025-02-04,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
155049,post24,2024-07-05,2026-07-04,0,0,2025-02-04,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
155678,pre24,2022-07-05,2024-07-04,0,0,2024-10-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155678,post24,2024-07-05,2026-07-04,0,0,2024-10-03,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155684,pre24,2022-07-05,2024-07-04,0,0,2024-03-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
155684,post24,2024-07-05,2026-07-04,0,0,2024-03-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
156009,pre24,2022-07-05,2024-07-04,0,0,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
156009,post24,2024-07-05,2026-07-04,3,1,2024-02-28,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
156667,pre24,2022-07-05,2024-07-04,0,0,2024-01-31,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
156667,post24,2024-07-05,2026-07-04,0,0,2024-01-31,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
156679,pre24,2022-07-05,2024-07-04,0,0,2026-01-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
156679,post24,2024-07-05,2026-07-04,0,0,2026-01-16,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
156992,pre24,2022-07-05,2024-07-04,0,0,2024-11-27,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
156992,post24,2024-07-05,2026-07-04,0,0,2024-11-27,0,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
157997,pre24,2022-07-05,2024-07-04,0,0,2024-02-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
157997,post24,2024-07-05,2026-07-04,6,1,2024-02-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
158316,pre24,2022-07-05,2024-07-04,0,0,2024-01-24,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
158316,post24,2024-07-05,2026-07-04,1,1,2024-01-24,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
158652,pre24,2022-07-05,2024-07-04,0,0,2025-10-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
158652,post24,2024-07-05,2026-07-04,0,0,2025-10-12,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
158668,pre24,2022-07-05,2024-07-04,0,0,2024-05-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
158668,post24,2024-07-05,2026-07-04,0,0,2024-05-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
159307,pre24,2022-07-05,2024-07-04,0,0,2025-06-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
159307,post24,2024-07-05,2026-07-04,0,0,2025-06-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
159638,pre24,2022-07-05,2024-07-04,0,0,2024-03-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
159638,post24,2024-07-05,2026-07-04,0,0,2024-03-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
159968,pre24,2022-07-05,2024-07-04,0,0,2024-01-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
159968,post24,2024-07-05,2026-07-04,0,0,2024-01-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
160957,pre24,2022-07-05,2024-07-04,0,0,2024-10-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
160957,post24,2024-07-05,2026-07-04,3,1,2024-10-10,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
161289,pre24,2022-07-05,2024-07-04,0,0,2024-03-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
161289,post24,2024-07-05,2026-07-04,0,0,2024-03-26,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
161956,pre24,2022-07-05,2024-07-04,0,0,2025-01-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
161956,post24,2024-07-05,2026-07-04,0,0,2025-01-09,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
161994,pre24,2022-07-05,2024-07-04,0,0,2025-03-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
161994,post24,2024-07-05,2026-07-04,0,0,2025-03-26,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162275,pre24,2022-07-05,2024-07-04,0,0,2024-01-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162275,post24,2024-07-05,2026-07-04,5,1,2024-01-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162313,pre24,2022-07-05,2024-07-04,0,0,2024-05-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162313,post24,2024-07-05,2026-07-04,0,0,2024-05-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162321,pre24,2022-07-05,2024-07-04,0,0,2024-04-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162321,post24,2024-07-05,2026-07-04,0,0,2024-04-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162345,pre24,2022-07-05,2024-07-04,0,0,2024-01-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162345,post24,2024-07-05,2026-07-04,1,1,2024-01-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162366,pre24,2022-07-05,2024-07-04,0,0,2024-01-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
162366,post24,2024-07-05,2026-07-04,0,0,2024-01-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
162378,pre24,2022-07-05,2024-07-04,0,0,2024-03-26,1,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
162378,post24,2024-07-05,2026-07-04,0,0,2024-03-26,1,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
162384,pre24,2022-07-05,2024-07-04,0,0,2024-02-09,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
162384,post24,2024-07-05,2026-07-04,3,1,2024-02-09,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
162626,pre24,2022-07-05,2024-07-04,0,0,2024-10-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162626,post24,2024-07-05,2026-07-04,0,0,2024-10-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162635,pre24,2022-07-05,2024-07-04,0,0,2024-02-28,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
162635,post24,2024-07-05,2026-07-04,6,1,2024-02-28,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
162642,pre24,2022-07-05,2024-07-04,0,0,2024-03-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162642,post24,2024-07-05,2026-07-04,0,0,2024-03-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162931,pre24,2022-07-05,2024-07-04,0,0,2025-01-07,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
162931,post24,2024-07-05,2026-07-04,0,0,2025-01-07,0,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
162949,pre24,2022-07-05,2024-07-04,0,0,2024-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
162949,post24,2024-07-05,2026-07-04,0,0,2024-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
163596,pre24,2022-07-05,2024-07-04,0,0,2024-10-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
163596,post24,2024-07-05,2026-07-04,0,0,2024-10-23,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
163937,pre24,2022-07-05,2024-07-04,0,0,2024-05-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
163937,post24,2024-07-05,2026-07-04,0,0,2024-05-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
164251,pre24,2022-07-05,2024-07-04,0,0,2024-11-27,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
164251,post24,2024-07-05,2026-07-04,0,0,2024-11-27,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
164589,pre24,2022-07-05,2024-07-04,0,0,2024-12-17,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
164589,post24,2024-07-05,2026-07-04,0,0,2024-12-17,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
164591,pre24,2022-07-05,2024-07-04,0,0,2024-04-04,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
164591,post24,2024-07-05,2026-07-04,0,0,2024-04-04,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
164911,pre24,2022-07-05,2024-07-04,0,0,2025-06-17,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
164911,post24,2024-07-05,2026-07-04,0,0,2025-06-17,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
165906,pre24,2022-07-05,2024-07-04,0,0,2025-07-21,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
165906,post24,2024-07-05,2026-07-04,0,0,2025-07-21,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
166231,pre24,2022-07-05,2024-07-04,0,0,2024-02-27,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
166231,post24,2024-07-05,2026-07-04,0,0,2024-02-27,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
166560,pre24,2022-07-05,2024-07-04,0,0,2024-02-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
166560,post24,2024-07-05,2026-07-04,0,0,2024-02-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
167226,pre24,2022-07-05,2024-07-04,0,0,2024-06-19,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
167226,post24,2024-07-05,2026-07-04,0,0,2024-06-19,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
167550,pre24,2022-07-05,2024-07-04,0,0,2024-04-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
167550,post24,2024-07-05,2026-07-04,0,0,2024-04-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
167889,pre24,2022-07-05,2024-07-04,0,0,2025-03-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
167889,post24,2024-07-05,2026-07-04,0,0,2025-03-18,0,NEWLY_RAP_BOUND,,treated,treated,treated,treated
168224,pre24,2022-07-05,2024-07-04,0,0,2024-04-23,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
